annotator	bunch	filename	mark	label	offset1	offset2	span
y	8	es-S0365-66912005001200010-1.ann	T2	MORFOLOGIA_NEOPLASIA	1493	1498	tumor
y	8	es-S0365-66912005001200010-1.ann	T4	MORFOLOGIA_NEOPLASIA	1283	1303	melanoma amelanótico
y	8	es-S0365-66912005001200010-1.ann	T13	MORFOLOGIA_NEOPLASIA	209	226	neurofibromatosis
y	8	es-S0365-66912005001200010-1.ann	T17	MORFOLOGIA_NEOPLASIA	115	120	tumor
y	8	es-S0365-66912004000800009-1.ann	T1	MORFOLOGIA_NEOPLASIA	1366	1378	angiofibroma
y	8	es-S0365-66912004000800009-1.ann	T4	MORFOLOGIA_NEOPLASIA	661	669	fibromas
y	8	es-S0365-66912004000800009-1.ann	T10	MORFOLOGIA_NEOPLASIA	125	140	adenoma sebáceo
y	8	es-S0365-66912004000800009-1.ann	T19	MORFOLOGIA_NEOPLASIA	671	678	Tumores
y	8	es-S0365-66912004000800009-1.ann	T22	MORFOLOGIA_NEOPLASIA	125	132	adenoma
y	8	es-S0365-66912004001000008-1.ann	T2	MORFOLOGIA_NEOPLASIA	2082	2094	melanocitoma
y	8	es-S0365-66912004001000008-1.ann	T3	MORFOLOGIA_NEOPLASIA	1138	1150	melanocitoma
y	8	es-S0365-66912004001200011-1.ann	T2	MORFOLOGIA_NEOPLASIA	1567	1590	metástasis de carcinoma
y	8	es-S0365-66912004001200011-1.ann	T5	MORFOLOGIA_NEOPLASIA	171	180	carcinoma
y	8	es-S0365-66912004001200011-1.ann	T14	MORFOLOGIA_NEOPLASIA	232	242	metástasis
y	8	es-S0365-66912004001200011-1.ann	T15	MORFOLOGIA_NEOPLASIA	1567	1577	metástasis
y	8	es-S0365-66912004001200011-1.ann	T16	MORFOLOGIA_NEOPLASIA	1860	1870	metástasis
y	8	es-S0365-66912004001200011-1.ann	T17	MORFOLOGIA_NEOPLASIA	1581	1590	carcinoma
y	8	es-S0213-12852006000600002-1.ann	T6	MORFOLOGIA_NEOPLASIA	4066	4084	linfoma No Hodgkin
y	8	es-S0213-12852006000600002-1.ann	T9	MORFOLOGIA_NEOPLASIA	3906	3913	Linfoma
y	8	es-S0213-12852006000600002-1.ann	T49	MORFOLOGIA_NEOPLASIA	3107	3134	Linfoma difuso histiocítico
y	8	es-S0213-12852006000600002-1.ann	T50	MORFOLOGIA_NEOPLASIA	3107	3114	Linfoma
y	8	es-S0365-66912006000100010-1.ann	T10	MORFOLOGIA_NEOPLASIA	454	462	higromas
y	8	es-S0365-66912006000800010-1.ann	T1	MORFOLOGIA_NEOPLASIA	583	596	pilomatricoma
y	8	es-S0213-12852016000500002-1.ann	T6	MORFOLOGIA_NEOPLASIA	2214	2232	tumor odontogénico
y	8	es-S0213-12852016000500002-1.ann	T8	MORFOLOGIA_NEOPLASIA	1555	1573	tumor odontogénico
y	8	es-S0213-12852016000400002-1.ann	T1	MORFOLOGIA_NEOPLASIA	1426	1464	histiocitosis de células de Langerhans
y	17	es-S1137-66272008000300009-1.ann	T4	MORFOLOGIA_NEOPLASIA	2297	2306	miomatoso
y	17	es-S1137-66272008000300009-1.ann	T9	MORFOLOGIA_NEOPLASIA	1679	1688	miomatoso
y	17	es-S1137-66272008000300009-1.ann	T20	MORFOLOGIA_NEOPLASIA	67	72	mioma
y	17	es-S1137-66272012000300021-1.ann	T11	MORFOLOGIA_NEOPLASIA	259	273	adenocarcinoma
y	17	es-S1137-66272013000300020-1.ann	T10	MORFOLOGIA_NEOPLASIA	1406	1417	neoplásicas
y	17	es-S1137-66272009000500015-1.ann	T2	MORFOLOGIA_NEOPLASIA	1938	1962	diseminación metastásica
y	17	es-S1137-66272009000500015-1.ann	T3	MORFOLOGIA_NEOPLASIA	1439	1448	carcinoma
y	17	es-S1137-66272009000500015-1.ann	T5	MORFOLOGIA_NEOPLASIA	1388	1409	carcinoma epidermoide
y	17	es-S1137-66272009000500015-1.ann	T10	MORFOLOGIA_NEOPLASIA	500	521	carcinoma epidermoide
y	17	es-S1137-66272009000500015-1.ann	T12	MORFOLOGIA_NEOPLASIA	263	284	carcinoma epidermoide
y	17	es-S1137-66272009000500015-1.ann	T18	MORFOLOGIA_NEOPLASIA	1951	1962	metastásica
y	17	es-S1137-66272009000500015-1.ann	T19	MORFOLOGIA_NEOPLASIA	1425	1435	metástasis
y	17	es-S1137-66272009000500015-1.ann	T20	MORFOLOGIA_NEOPLASIA	263	272	carcinoma
y	17	es-S1137-66272009000500015-1.ann	T21	MORFOLOGIA_NEOPLASIA	500	509	carcinoma
y	17	es-S1137-66272009000500015-1.ann	T22	MORFOLOGIA_NEOPLASIA	1388	1397	carcinoma
y	17	es-S1137-66272009000500015-1.ann	T23	MORFOLOGIA_NEOPLASIA	1425	1448	metástasis de carcinoma
y	17	es-S1137-66272013000200023-1.ann	T9	MORFOLOGIA_NEOPLASIA	2199	2209	metástasis
y	17	es-S1137-66272013000200023-1.ann	T10	MORFOLOGIA_NEOPLASIA	2107	2117	metástasis
y	17	es-S1137-66272013000200023-1.ann	T11	MORFOLOGIA_NEOPLASIA	1707	1728	carcinoma de urotelio
y	17	es-S1137-66272013000200023-1.ann	T13	MORFOLOGIA_NEOPLASIA	650	659	carcinoma
y	17	es-S1137-66272013000200023-1.ann	T15	MORFOLOGIA_NEOPLASIA	507	517	metástasis
y	17	es-S1137-66272013000200023-1.ann	T28	MORFOLOGIA_NEOPLASIA	2825	2836	metastásica
y	17	es-S1137-66272013000200023-1.ann	T30	MORFOLOGIA_NEOPLASIA	1707	1716	carcinoma
y	17	es-S1137-66272013000200023-1.ann	T32	MORFOLOGIA_NEOPLASIA	950	962	neoformación
y	17	es-S1137-66272013000200023-1.ann	T6	MORFOLOGIA_NEOPLASIA	2852	2857	tumor
y	17	es-S1137-66272013000200023-1.ann	T4	MORFOLOGIA_NEOPLASIA	3015	3020	tumor
y	17	es-S1135-76062012000200006-1.ann	T1	MORFOLOGIA_NEOPLASIA	2925	2936	meningiomas
y	17	es-S1135-76062012000200006-1.ann	T5	MORFOLOGIA_NEOPLASIA	2417	2428	meningiomas
y	17	es-S1137-66272012000200017-1.ann	T1	MORFOLOGIA_NEOPLASIA	1574	1583	leiomioma
y	17	es-S1137-66272010000300010-1.ann	T1	MORFOLOGIA_NEOPLASIA	1857	1867	metástasis
y	17	es-S1137-66272010000300010-1.ann	T4	MORFOLOGIA_NEOPLASIA	1641	1650	neoplasia
y	17	es-S1137-66272010000300010-1.ann	T28	MORFOLOGIA_NEOPLASIA	86	95	carcinoma
y	17	es-S1137-66272010000300010-1.ann	T32	MORFOLOGIA_NEOPLASIA	1999	2009	neoplásica
y	17	es-S1137-66272012000300024-1.ann	T6	MORFOLOGIA_NEOPLASIA	1416	1443	síndrome mieloproliferativo
y	17	es-S1137-66272012000300024-1.ann	T9	MORFOLOGIA_NEOPLASIA	955	968	trombocitosis
y	17	es-S1137-66272012000100011-1.ann	T1	MORFOLOGIA_NEOPLASIA	2411	2433	feocromocitoma maligno
y	17	es-S1137-66272012000100011-1.ann	T3	MORFOLOGIA_NEOPLASIA	2203	2217	feocromocitoma
y	17	es-S1137-66272012000100011-1.ann	T4	MORFOLOGIA_NEOPLASIA	2151	2165	feocromocitoma
y	17	es-S1137-66272012000100011-1.ann	T5	MORFOLOGIA_NEOPLASIA	1836	1850	feocromocitoma
y	17	es-S1137-66272012000100011-1.ann	T7	MORFOLOGIA_NEOPLASIA	1674	1683	carcinoma
y	17	es-S1137-66272012000100011-1.ann	T8	MORFOLOGIA_NEOPLASIA	1657	1671	feocromocitoma
y	17	es-S1137-66272009000100010-1.ann	T3	MORFOLOGIA_NEOPLASIA	2522	2542	ganglioneuroblastoma
y	17	es-S1137-66272009000100010-1.ann	T8	MORFOLOGIA_NEOPLASIA	2221	2226	tumor
y	17	es-S1137-66272008000500009-1.ann	T2	MORFOLOGIA_NEOPLASIA	2258	2272	condroblastoma
y	17	es-S1137-66272008000500009-1.ann	T4	MORFOLOGIA_NEOPLASIA	1006	1016	encondroma
y	17	es-S1137-66272013000100023-1.ann	T3	MORFOLOGIA_NEOPLASIA	2616	2625	neoplasia
y	17	es-S1137-66272013000100023-1.ann	T9	MORFOLOGIA_NEOPLASIA	361	370	neoplasia
y	17	es-S1137-66272013000100023-1.ann	T11	MORFOLOGIA_NEOPLASIA	329	338	neoplasia
y	17	es-S1137-66272013000100023-1.ann	T15	MORFOLOGIA_NEOPLASIA	48	62	adenocarcinoma
y	17	es-S1135-76062014000300006-1.ann	T5	MORFOLOGIA_NEOPLASIA	3181	3191	meningioma
y	13	es-S1130-01082010000600012-1.ann	T1	MORFOLOGIA_NEOPLASIA	2061	2069	melanoma
y	13	es-S1130-01082010000600012-1.ann	T2	MORFOLOGIA_NEOPLASIA	1965	1975	metástasis
y	13	es-S1130-01082010000600012-1.ann	T5	MORFOLOGIA_NEOPLASIA	1684	1694	metástasis
y	13	es-S1130-01082009000700018-1.ann	T1	MORFOLOGIA_NEOPLASIA	742	757	hepatocarcinoma
y	13	es-S1130-01082009000700018-1.ann	T5	MORFOLOGIA_NEOPLASIA	521	536	hepatocarcinoma
y	13	es-S1130-01082009000600018-1.ann	T1	MORFOLOGIA_NEOPLASIA	1742	1751	neoplasia
y	13	es-S1130-01082009000600018-1.ann	T2	MORFOLOGIA_NEOPLASIA	1504	1518	tumor mucinoso
y	13	es-S1130-05582004000400006-1.ann	T1	MORFOLOGIA_NEOPLASIA	3128	3146	Carcinomas in situ
y	13	es-S1130-05582004000400006-1.ann	T2	MORFOLOGIA_NEOPLASIA	3062	3085	Carcinomas epidermoides
y	13	es-S1130-05582004000400006-1.ann	T4	MORFOLOGIA_NEOPLASIA	802	823	Carcinoma epidermoide
y	13	es-S1130-05582004000400006-1.ann	T5	MORFOLOGIA_NEOPLASIA	407	428	Carcinoma epidermoide
y	13	es-S1130-05582004000400006-1.ann	T19	MORFOLOGIA_NEOPLASIA	407	416	Carcinoma
y	13	es-S1130-05582004000400006-1.ann	T20	MORFOLOGIA_NEOPLASIA	802	811	Carcinoma
y	13	es-S1130-05582007000500007-1.ann	T1	MORFOLOGIA_NEOPLASIA	1373	1383	metástasis
y	13	es-S1130-05582007000500007-1.ann	T2	MORFOLOGIA_NEOPLASIA	1148	1189	tumor odontogénico epitelial calcificante
y	13	es-S1130-05582007000500007-1.ann	T5	MORFOLOGIA_NEOPLASIA	817	858	tumor odontogénico epitelial calcificante
y	13	es-S1130-01082009000200011-1.ann	T2	MORFOLOGIA_NEOPLASIA	1724	1738	leiomiosarcoma
y	13	es-S1130-01082009000200011-1.ann	T16	MORFOLOGIA_NEOPLASIA	980	994	leiomiosarcoma
y	13	es-S1130-01082009000200011-1.ann	T18	MORFOLOGIA_NEOPLASIA	870	884	leiomiosarcoma
y	13	es-S1130-01082009000200011-1.ann	T22	MORFOLOGIA_NEOPLASIA	731	745	leiomiosarcoma
y	13	es-S1130-01082009000200011-1.ann	T28	MORFOLOGIA_NEOPLASIA	264	278	adenocarcinoma
y	13	es-S1130-01082009000200011-1.ann	T33	MORFOLOGIA_NEOPLASIA	82	92	metástasis
y	13	es-S1130-01082009000200011-1.ann	T35	MORFOLOGIA_NEOPLASIA	23	37	leiomiosarcoma
y	13	es-S1130-05582007000500006-1.ann	T1	MORFOLOGIA_NEOPLASIA	1158	1171	mioepitelioma
y	13	es-S1130-05582007000500006-1.ann	T2	MORFOLOGIA_NEOPLASIA	1158	1179	mioepitelioma benigno
y	13	es-S1130-05582007000500006-1.ann	T4	MORFOLOGIA_NEOPLASIA	871	884	tumor benigno
y	13	es-S1130-05582007000500006-1.ann	T10	MORFOLOGIA_NEOPLASIA	871	876	tumor
y	13	es-S1130-05582007000500006-1.ann	T12	MORFOLOGIA_NEOPLASIA	446	451	tumor
y	13	es-S1130-05582007000500006-1.ann	T13	MORFOLOGIA_NEOPLASIA	1003	1008	tumor
y	13	es-S1130-01082010000400015-1.ann	T1	MORFOLOGIA_NEOPLASIA	1408	1420	angiosarcoma
y	13	es-S1130-01082010000400015-1.ann	T11	MORFOLOGIA_NEOPLASIA	43	55	angiosarcoma
y	13	es-S1130-01082009000700015-1.ann	T1	MORFOLOGIA_NEOPLASIA	1045	1072	tumor de células granulares
y	13	es-S1130-01082009000700015-1.ann	T10	MORFOLOGIA_NEOPLASIA	1045	1050	tumor
y	13	es-S1130-01082009000400009-1.ann	T1	MORFOLOGIA_NEOPLASIA	2949	2961	plasmocitoma
y	13	es-S1130-01082009000400009-1.ann	T8	MORFOLOGIA_NEOPLASIA	2273	2282	neoplasia
y	13	es-S1130-01082008001000010-1.ann	T10	MORFOLOGIA_NEOPLASIA	2048	2057	neoplasia
y	13	es-S1130-01082008001000010-1.ann	T11	MORFOLOGIA_NEOPLASIA	1794	1803	neoplasia
y	13	es-S1130-01082009000500012-1.ann	T1	MORFOLOGIA_NEOPLASIA	1582	1601	cistoadenocarcinoma
y	13	es-S1130-01082009000500012-1.ann	T2	MORFOLOGIA_NEOPLASIA	1264	1284	cistoadenocarcionoma
y	13	es-S1130-01082009000500012-1.ann	T8	MORFOLOGIA_NEOPLASIA	1414	1419	tumor
y	13	es-S1130-01082009000500012-1.ann	T10	MORFOLOGIA_NEOPLASIA	1171	1176	tumor
y	13	es-S1130-01082009000500011-1.ann	T2	MORFOLOGIA_NEOPLASIA	549	558	carcinoma
y	13	es-S1130-01082008001200016-2.ann	T1	MORFOLOGIA_NEOPLASIA	582	592	metástasis
y	13	es-S1130-01082008001200016-2.ann	T5	MORFOLOGIA_NEOPLASIA	171	181	metástasis
y	13	es-S1130-01082008001200016-2.ann	T10	MORFOLOGIA_NEOPLASIA	296	301	tumor
y	13	es-S1130-05582007000600003-1.ann	T2	MORFOLOGIA_NEOPLASIA	218	239	carcinoma epidermoide
y	13	es-S1130-05582007000600003-1.ann	T8	MORFOLOGIA_NEOPLASIA	218	227	carcinoma
y	13	es-S1130-01082009000900015-1.ann	T1	MORFOLOGIA_NEOPLASIA	868	872	GIST
y	13	es-S1130-01082009001000011-1.ann	T4	MORFOLOGIA_NEOPLASIA	794	803	leiomioma
y	13	es-S1130-01082008001100009-1.ann	T1	MORFOLOGIA_NEOPLASIA	730	745	hepatocarcinoma
y	13	es-S1130-01082008001100009-1.ann	T3	MORFOLOGIA_NEOPLASIA	406	421	hepatocarcinoma
y	13	es-S1130-05582007000500003-1.ann	T1	MORFOLOGIA_NEOPLASIA	1204	1214	metástasis
y	13	es-S1130-05582007000500003-1.ann	T6	MORFOLOGIA_NEOPLASIA	585	596	metastásica
y	13	es-S1130-01082009001000013-1.ann	T10	MORFOLOGIA_NEOPLASIA	538	548	metástasis
y	13	es-S1130-01082009001000013-1.ann	T12	MORFOLOGIA_NEOPLASIA	219	228	carcinoma
y	13	es-S1130-01082009000600013-1.ann	T4	MORFOLOGIA_NEOPLASIA	777	790	papilomatosis
y	13	es-S1130-01082010000600013-1.ann	T2	MORFOLOGIA_NEOPLASIA	2069	2097	linfoma no Hodgkin del manto
y	13	es-S1130-01082010000600013-1.ann	T3	MORFOLOGIA_NEOPLASIA	1895	1912	linfoma del manto
y	13	es-S1130-01082010001100014-1.ann	T1	MORFOLOGIA_NEOPLASIA	975	986	metastásica
y	13	es-S1130-01082010001100014-1.ann	T2	MORFOLOGIA_NEOPLASIA	803	815	linfoma MALT
y	13	es-S1130-01082010000300015-1.ann	T1	MORFOLOGIA_NEOPLASIA	1314	1331	liposarcoma mixto
y	13	es-S1130-01082010000300015-1.ann	T4	MORFOLOGIA_NEOPLASIA	900	911	metastásica
y	13	es-S1130-01082010000300015-1.ann	T21	MORFOLOGIA_NEOPLASIA	1314	1325	liposarcoma
y	13	es-S1130-01082008001200016-1.ann	T1	MORFOLOGIA_NEOPLASIA	729	739	metástasis
y	13	es-S1130-01082008001200016-1.ann	T2	MORFOLOGIA_NEOPLASIA	295	322	tumor de células fusiformes
y	6	es-S0212-16112007000800012-1.ann	T20	MORFOLOGIA_NEOPLASIA	380	389	neoplasia
y	6	es-S0212-16112013000400053-1.ann	T2	MORFOLOGIA_NEOPLASIA	1013	1039	células en anillo de sello
y	6	es-S0212-16112013000400053-1.ann	T9	MORFOLOGIA_NEOPLASIA	34	43	neoplasia
y	6	es-S0212-16112012000300029-1.ann	T16	MORFOLOGIA_NEOPLASIA	288	308	linfangioma quístico
y	6	es-S0212-16112009000600018-1.ann	T19	MORFOLOGIA_NEOPLASIA	240	248	seminoma
y	6	es-S0211-69952016000300015-1.ann	T29	MORFOLOGIA_NEOPLASIA	735	750	angioqueratomas
y	6	es-S0212-16112005000400011-1.ann	T16	MORFOLOGIA_NEOPLASIA	73	87	adenocarcinoma
y	6	es-S0212-16112010000600024-1.ann	T29	MORFOLOGIA_NEOPLASIA	627	649	epitelioma basocelular
y	6	es-S0211-69952015000200015-1.ann	T4	MORFOLOGIA_NEOPLASIA	2105	2112	adenoma
y	6	es-S0211-69952015000200015-1.ann	T5	MORFOLOGIA_NEOPLASIA	1899	1913	feocromocitoma
y	6	es-S0211-69952015000200015-1.ann	T10	MORFOLOGIA_NEOPLASIA	1306	1316	neoplasias
y	6	es-S0211-69952015000200015-1.ann	T11	MORFOLOGIA_NEOPLASIA	1269	1297	procesos mieloproliferativos
y	6	es-S0211-69952015000200015-1.ann	T31	MORFOLOGIA_NEOPLASIA	1654	1659	tumor
y	6	es-S0211-69952015000200015-1.ann	T32	MORFOLOGIA_NEOPLASIA	2043	2048	tumor
y	6	es-S0212-16112010000600022-1.ann	T25	MORFOLOGIA_NEOPLASIA	129	143	adenocarcinoma
y	6	es-S0212-16112014000200032-3.ann	T5	MORFOLOGIA_NEOPLASIA	34	55	carcinoma epidermoide
y	6	es-S0212-16112014000200032-3.ann	T8	MORFOLOGIA_NEOPLASIA	34	43	carcinoma
y	6	es-S0211-69952013000500035-1.ann	T4	MORFOLOGIA_NEOPLASIA	1959	1963	GIST
y	6	es-S0211-69952013000500035-1.ann	T7	MORFOLOGIA_NEOPLASIA	1724	1728	GIST
y	6	es-S0211-69952013000500035-1.ann	T15	MORFOLOGIA_NEOPLASIA	593	598	tumor
y	6	es-S0211-69952013000500035-1.ann	T17	MORFOLOGIA_NEOPLASIA	446	450	GIST
y	6	es-S0211-69952013000500035-1.ann	T18	MORFOLOGIA_NEOPLASIA	390	414	proliferación neoplásica
y	6	es-S0211-69952013000500035-1.ann	T22	MORFOLOGIA_NEOPLASIA	277	286	neoplasia
y	12	es-S1130-01082007000500016-1.ann	T3	MORFOLOGIA_NEOPLASIA	2260	2274	adenocarcinoma
y	12	es-S1130-01082007000500016-1.ann	T23	MORFOLOGIA_NEOPLASIA	2332	2343	metastásica
y	12	es-S1130-01082007001200012-1.ann	T1	MORFOLOGIA_NEOPLASIA	1291	1299	hepatoma
y	12	es-S1130-01082007001200012-1.ann	T3	MORFOLOGIA_NEOPLASIA	696	711	hepatocarcinoma
y	12	es-S1130-01082007001200012-1.ann	T5	MORFOLOGIA_NEOPLASIA	357	365	hepatoma
y	12	es-S1130-01082007000600012-1.ann	T23	MORFOLOGIA_NEOPLASIA	2076	2083	tumores
y	12	es-S1130-01082007000700011-2.ann	T1	MORFOLOGIA_NEOPLASIA	2878	2887	neoplasia
y	12	es-S1130-01082007000700011-2.ann	T3	MORFOLOGIA_NEOPLASIA	2754	2783	carcinoma de células pequeñas
y	12	es-S1130-01082007000700011-2.ann	T5	MORFOLOGIA_NEOPLASIA	2303	2312	carcinoma
y	12	es-S1130-01082007000700011-2.ann	T8	MORFOLOGIA_NEOPLASIA	2047	2057	metástasis
y	12	es-S1130-01082007000700011-2.ann	T12	MORFOLOGIA_NEOPLASIA	1784	1793	neoplasia
y	12	es-S1130-01082007000700011-2.ann	T15	MORFOLOGIA_NEOPLASIA	829	856	carcinoma de célula pequeña
y	12	es-S1130-01082007000700011-2.ann	T20	MORFOLOGIA_NEOPLASIA	217	231	polimiomatosis
y	12	es-S1130-01082007000700011-2.ann	T34	MORFOLOGIA_NEOPLASIA	829	838	carcinoma
y	12	es-S1130-01082007000700011-2.ann	T35	MORFOLOGIA_NEOPLASIA	2754	2763	carcinoma
y	12	es-S1130-01082008000500017-2.ann	T3	MORFOLOGIA_NEOPLASIA	1140	1143	HCC
y	12	es-S1130-01082008000900016-1.ann	T3	MORFOLOGIA_NEOPLASIA	810	824	adenocarcinoma
y	12	es-S1130-01082008000800011-1.ann	T1	MORFOLOGIA_NEOPLASIA	2254	2261	linfoma
y	12	es-S1130-01082008000800011-1.ann	T14	MORFOLOGIA_NEOPLASIA	44	98	linfoma de Hodgkin clásico, variedad celularidad mixta
y	12	es-S1130-01082008000400017-1.ann	T3	MORFOLOGIA_NEOPLASIA	1000	1010	metástasis
y	12	es-S1130-01082008000400017-1.ann	T5	MORFOLOGIA_NEOPLASIA	935	940	tumor
y	12	es-S1130-01082008000400017-1.ann	T6	MORFOLOGIA_NEOPLASIA	598	612	adenocarcinoma
y	12	es-S1130-01082008000400017-1.ann	T8	MORFOLOGIA_NEOPLASIA	428	438	metástasis
y	12	es-S1130-01082008000400017-1.ann	T14	MORFOLOGIA_NEOPLASIA	56	61	tumor
y	12	es-S1130-01082008000400017-1.ann	T21	MORFOLOGIA_NEOPLASIA	1492	1503	metastásica
y	12	es-S1130-01082008000100009-1.ann	T7	MORFOLOGIA_NEOPLASIA	60	81	enfermedad de Hodgkin
y	12	es-S1130-01082008000800010-1.ann	T3	MORFOLOGIA_NEOPLASIA	1294	1330	carcinoma de células renales papilar
y	12	es-S1130-01082008000800010-1.ann	T13	MORFOLOGIA_NEOPLASIA	1294	1303	carcinoma
y	12	es-S1130-01082005001200013-1.ann	T1	MORFOLOGIA_NEOPLASIA	600	612	MM polipoide
y	12	es-S1130-01082005001200013-1.ann	T4	MORFOLOGIA_NEOPLASIA	392	394	MM
y	12	es-S1130-01082005001200013-1.ann	T6	MORFOLOGIA_NEOPLASIA	370	375	nevus
y	12	es-S1130-01082005001200013-1.ann	T10	MORFOLOGIA_NEOPLASIA	209	211	MM
y	12	es-S1130-01082005001200013-1.ann	T12	MORFOLOGIA_NEOPLASIA	115	124	neoplasia
y	12	es-S1130-01082005001200013-1.ann	T17	MORFOLOGIA_NEOPLASIA	912	922	metástasis
y	12	es-S1130-01082008000200010-1.ann	T45	MORFOLOGIA_NEOPLASIA	558	567	carcinoma
y	12	es-S1130-01082006000900015-1.ann	T2	MORFOLOGIA_NEOPLASIA	1320	1335	adenoma velloso
y	12	es-S1130-01082006000900015-1.ann	T3	MORFOLOGIA_NEOPLASIA	833	848	adenoma tubular
y	12	es-S1130-01082006000900015-1.ann	T20	MORFOLOGIA_NEOPLASIA	1320	1327	adenoma
y	12	es-S1130-01082008000900014-1.ann	T11	MORFOLOGIA_NEOPLASIA	34	48	adenocarcinoma
y	12	es-S1130-01082008000800009-1.ann	T14	MORFOLOGIA_NEOPLASIA	38	47	neoplasia
y	12	es-S1130-01082007000400016-1.ann	T3	MORFOLOGIA_NEOPLASIA	1814	1828	adenocarcinoma
y	12	es-S1130-01082007000400010-1.ann	T4	MORFOLOGIA_NEOPLASIA	2726	2740	adenocarcinoma
y	12	es-S1130-01082007000400010-1.ann	T31	MORFOLOGIA_NEOPLASIA	2499	2506	tumores
y	12	es-S1130-01082007000400010-1.ann	T32	MORFOLOGIA_NEOPLASIA	2618	2625	tumores
y	12	es-S1130-01082008000500008-1.ann	T5	MORFOLOGIA_NEOPLASIA	731	740	carcinoma
y	12	es-S1130-01082008000500008-1.ann	T8	MORFOLOGIA_NEOPLASIA	364	385	carcinoma epidermoide
y	12	es-S1130-01082008000500008-1.ann	T13	MORFOLOGIA_NEOPLASIA	66	87	carcinoma epidermoide
y	12	es-S1130-01082008000500008-1.ann	T21	MORFOLOGIA_NEOPLASIA	401	411	metástasis
y	12	es-S1130-01082008000500008-1.ann	T22	MORFOLOGIA_NEOPLASIA	66	75	carcinoma
y	12	es-S1130-01082008000500008-1.ann	T23	MORFOLOGIA_NEOPLASIA	364	373	carcinoma
y	12	es-S1130-01082008000500016-2.ann	T2	MORFOLOGIA_NEOPLASIA	1287	1292	tumor
y	12	es-S1130-01082008000500016-2.ann	T4	MORFOLOGIA_NEOPLASIA	1242	1245	CHC
y	12	es-S1130-01082008000500016-2.ann	T6	MORFOLOGIA_NEOPLASIA	1228	1245	metástasis de CHC
y	12	es-S1130-01082008000500016-2.ann	T7	MORFOLOGIA_NEOPLASIA	826	829	CHC
y	12	es-S1130-01082008000500016-2.ann	T26	MORFOLOGIA_NEOPLASIA	1228	1238	metástasis
y	12	es-S1130-01082006000900014-1.ann	T4	MORFOLOGIA_NEOPLASIA	1689	1698	neoplasia
y	12	es-S1130-01082008000100010-1.ann	T6	MORFOLOGIA_NEOPLASIA	1386	1395	neoplasia
y	12	es-S1130-01082008000100010-1.ann	T12	MORFOLOGIA_NEOPLASIA	191	205	adenocarcinoma
y	12	es-S1130-01082008000100010-1.ann	T14	MORFOLOGIA_NEOPLASIA	143	152	neoplasia
y	12	es-S1130-01082007000700011-1.ann	T8	MORFOLOGIA_NEOPLASIA	538	547	neoplasia
y	12	es-S1130-01082007000700011-1.ann	T19	MORFOLOGIA_NEOPLASIA	2051	2061	metástasis
y	19	es-S1698-44472005000400002-1.ann	T2	MORFOLOGIA_NEOPLASIA	2843	2872	carcinoma de células acinares
y	19	es-S1698-44472005000400002-1.ann	T3	MORFOLOGIA_NEOPLASIA	1824	1833	carcinoma
y	19	es-S1698-44472005000400002-1.ann	T4	MORFOLOGIA_NEOPLASIA	643	648	tumor
y	19	es-S1698-44472005000400002-1.ann	T10	MORFOLOGIA_NEOPLASIA	2843	2852	carcinoma
y	19	es-S1698-44472005000400002-1.ann	T11	MORFOLOGIA_NEOPLASIA	4288	4297	Carcinoma
y	19	es-S1698-44472005000400002-1.ann	T12	MORFOLOGIA_NEOPLASIA	3551	3563	neoformación
y	19	es-S1698-44472005000400002-1.ann	T16	MORFOLOGIA_NEOPLASIA	4149	4158	neoplasia
y	19	es-S1698-44472004000400012-1.ann	T1	MORFOLOGIA_NEOPLASIA	2550	2560	metástasis
y	19	es-S1698-44472004000400012-1.ann	T2	MORFOLOGIA_NEOPLASIA	2223	2233	metástasis
y	19	es-S1698-44472004000400012-1.ann	T5	MORFOLOGIA_NEOPLASIA	1870	1885	hepatocarcinoma
y	19	es-S1698-44472004000400012-1.ann	T12	MORFOLOGIA_NEOPLASIA	1230	1245	hepatocarcinoma
y	19	es-S1698-44472004000400012-1.ann	T29	MORFOLOGIA_NEOPLASIA	1204	1214	metástasis
y	19	es-S1139-76322015000400016-1.ann	T2	MORFOLOGIA_NEOPLASIA	2547	2566	linfagioma quístico
y	19	es-S1139-76322015000400016-1.ann	T3	MORFOLOGIA_NEOPLASIA	1979	1999	linfangioma quístico
y	19	es-S1698-44472004000100009-1.ann	T2	MORFOLOGIA_NEOPLASIA	364	377	ameloblastoma
y	19	es-S1698-44472004000200012-1.ann	T7	MORFOLOGIA_NEOPLASIA	1076	1083	fibroma
y	ann-2f-clean	es-S1130-01082009000400014-1.ann	T2	MORFOLOGIA_NEOPLASIA	57	71	adenocarcinoma
y	ann-2f-clean	es-S0211-69952015000100013-1.ann	T16	MORFOLOGIA_NEOPLASIA	1143	1157	angiomiolipoma
y	ann-2f-clean	es-S0211-69952015000100013-1.ann	T27	MORFOLOGIA_NEOPLASIA	2231	2236	tumor
y	ann-2f-clean	es-S0211-69952015000100013-1.ann	T29	MORFOLOGIA_NEOPLASIA	2554	2559	tumor
y	ann-2f-clean	es-S0211-69952015000100013-1.ann	T30	MORFOLOGIA_NEOPLASIA	3641	3675	tumor de células yuxtaglomerulares
y	ann-2f-clean	es-S0211-69952015000100013-1.ann	T31	MORFOLOGIA_NEOPLASIA	3677	3680	TCY
